basin,year,storm_name,timestamp,data1d_file,env_path,data3d_path,data3d_exists,split,future_direction24,future_inte_change24,has_history12,has_history24,delta_lon_norm,delta_lat_norm
EP,1988,ALETTA,1988062006,EP1988BSTALETTA.txt,Env-Data/EP/1988/ALETTA/1988062006.npy,Data3D/EP/1988/ALETTA/TCND_ALETTA_1988062006_sst_z_u_v.nc,True,train,4,2,True,True,-0.4039999999999999,-0.04400000000000004
EP,1988,ALETTA,1988062012,EP1988BSTALETTA.txt,Env-Data/EP/1988/ALETTA/1988062012.npy,Data3D/EP/1988/ALETTA/TCND_ALETTA_1988062012_sst_z_u_v.nc,True,train,4,2,True,True,-0.41999999999999993,-0.10000000000000009
EP,1988,ALETTA,1988062018,EP1988BSTALETTA.txt,Env-Data/EP/1988/ALETTA/1988062018.npy,Data3D/EP/1988/ALETTA/TCND_ALETTA_1988062018_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,ALETTA,1988062100,EP1988BSTALETTA.txt,Env-Data/EP/1988/ALETTA/1988062100.npy,Data3D/EP/1988/ALETTA/TCND_ALETTA_1988062100_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,ALETTA,1988062106,EP1988BSTALETTA.txt,Env-Data/EP/1988/ALETTA/1988062106.npy,Data3D/EP/1988/ALETTA/TCND_ALETTA_1988062106_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,ALETTA,1988062112,EP1988BSTALETTA.txt,Env-Data/EP/1988/ALETTA/1988062112.npy,Data3D/EP/1988/ALETTA/TCND_ALETTA_1988062112_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,CARLOTTA,1988070818,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988070818.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988070818_sst_z_u_v.nc,True,val,4,0,False,False,-0.7999999999999989,0.18100000000000005
EP,1988,CARLOTTA,1988070900,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988070900.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988070900_sst_z_u_v.nc,True,val,4,0,False,False,-0.9000000000000004,0.23999999999999977
EP,1988,CARLOTTA,1988070906,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988070906.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988070906_sst_z_u_v.nc,True,val,4,0,True,False,-0.9030000000000005,0.266
EP,1988,CARLOTTA,1988070912,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988070912.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988070912_sst_z_u_v.nc,True,val,4,0,True,False,-0.879999999999999,0.3200000000000003
EP,1988,CARLOTTA,1988070918,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988070918.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988070918_sst_z_u_v.nc,True,val,5,0,True,True,-0.8820000000000014,0.359
EP,1988,CARLOTTA,1988071000,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071000.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071000_sst_z_u_v.nc,True,val,5,0,True,True,-0.8650000000000002,0.3999999999999999
EP,1988,CARLOTTA,1988071006,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071006.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071006_sst_z_u_v.nc,True,val,5,0,True,True,-0.8399999999999999,0.4590000000000001
EP,1988,CARLOTTA,1988071012,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071012.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071012_sst_z_u_v.nc,True,val,5,0,True,True,-0.8000000000000007,0.48
EP,1988,CARLOTTA,1988071018,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071018.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071018_sst_z_u_v.nc,True,val,5,0,True,True,-0.7919999999999998,0.5149999999999997
EP,1988,CARLOTTA,1988071100,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071100.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071100_sst_z_u_v.nc,True,val,5,0,True,True,-0.7750000000000004,0.5
EP,1988,CARLOTTA,1988071106,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071106.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071106_sst_z_u_v.nc,True,val,5,2,True,True,-0.7989999999999995,0.4990000000000001
EP,1988,CARLOTTA,1988071112,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071112.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071112_sst_z_u_v.nc,True,val,5,2,True,True,-0.8200000000000003,0.5
EP,1988,CARLOTTA,1988071118,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071118.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071118_sst_z_u_v.nc,True,val,5,2,True,True,-0.7669999999999995,0.45999999999999996
EP,1988,CARLOTTA,1988071200,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071200.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071200_sst_z_u_v.nc,True,val,5,2,True,True,-0.7400000000000002,0.3999999999999999
EP,1988,CARLOTTA,1988071206,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071206.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071206_sst_z_u_v.nc,True,val,5,2,True,True,-0.7010000000000005,0.3210000000000002
EP,1988,CARLOTTA,1988071212,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071212.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071212_sst_z_u_v.nc,True,val,4,2,True,True,-0.6799999999999997,0.2400000000000002
EP,1988,CARLOTTA,1988071218,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071218.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071218_sst_z_u_v.nc,True,val,4,2,True,True,-0.6780000000000008,0.16000000000000014
EP,1988,CARLOTTA,1988071300,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071300.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071300_sst_z_u_v.nc,True,val,4,2,True,True,-0.6600000000000001,0.08000000000000007
EP,1988,CARLOTTA,1988071306,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071306.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071306_sst_z_u_v.nc,True,val,4,2,True,True,-0.6029999999999998,-0.017000000000000348
EP,1988,CARLOTTA,1988071312,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071312.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071312_sst_z_u_v.nc,True,val,4,2,True,True,-0.5600000000000005,-0.08000000000000007
EP,1988,CARLOTTA,1988071318,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071318.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071318_sst_z_u_v.nc,True,val,4,2,True,True,-0.5239999999999991,-0.11599999999999966
EP,1988,CARLOTTA,1988071400,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071400.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071400_sst_z_u_v.nc,True,val,4,3,True,True,-0.5199999999999996,-0.09999999999999964
EP,1988,CARLOTTA,1988071406,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071406.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071406_sst_z_u_v.nc,True,val,4,3,True,True,-0.5169999999999995,-0.06400000000000006
EP,1988,CARLOTTA,1988071412,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071412.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071412_sst_z_u_v.nc,True,val,4,2,True,True,-0.5,-0.040000000000000036
EP,1988,CARLOTTA,1988071418,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071418.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071418_sst_z_u_v.nc,True,val,-1,-1,True,True,,
EP,1988,CARLOTTA,1988071500,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071500.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071500_sst_z_u_v.nc,True,val,-1,-1,True,True,,
EP,1988,CARLOTTA,1988071506,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071506.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071506_sst_z_u_v.nc,True,val,-1,-1,True,True,,
EP,1988,CARLOTTA,1988071512,EP1988BSTCARLOTTA.txt,Env-Data/EP/1988/CARLOTTA/1988071512.npy,Data3D/EP/1988/CARLOTTA/TCND_CARLOTTA_1988071512_sst_z_u_v.nc,True,val,-1,-1,True,True,,
EP,1988,DANIEL,1988071912,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988071912.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988071912_sst_z_u_v.nc,True,train,5,0,False,False,-0.33999999999999986,0.17500000000000027
EP,1988,DANIEL,1988071918,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988071918.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988071918_sst_z_u_v.nc,True,train,5,0,False,False,-0.3439999999999994,0.1599999999999997
EP,1988,DANIEL,1988072000,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072000.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072000_sst_z_u_v.nc,True,train,5,0,True,False,-0.41999999999999993,0.20000000000000018
EP,1988,DANIEL,1988072006,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072006.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072006_sst_z_u_v.nc,True,train,5,0,True,False,-0.504999999999999,0.2629999999999999
EP,1988,DANIEL,1988072012,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072012.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072012_sst_z_u_v.nc,True,train,5,3,True,True,-0.6400000000000006,0.34499999999999975
EP,1988,DANIEL,1988072018,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072018.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072018_sst_z_u_v.nc,True,train,5,0,True,True,-0.7550000000000008,0.42500000000000027
EP,1988,DANIEL,1988072100,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072100.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072100_sst_z_u_v.nc,True,train,5,0,True,True,-0.8200000000000003,0.48
EP,1988,DANIEL,1988072106,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072106.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072106_sst_z_u_v.nc,True,train,5,0,True,True,-0.9130000000000003,0.4590000000000001
EP,1988,DANIEL,1988072112,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072112.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072112_sst_z_u_v.nc,True,train,5,1,True,True,-0.9399999999999995,0.3799999999999999
EP,1988,DANIEL,1988072118,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072118.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072118_sst_z_u_v.nc,True,train,4,2,True,True,-0.9640000000000004,0.27700000000000014
EP,1988,DANIEL,1988072200,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072200.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072200_sst_z_u_v.nc,True,train,4,2,True,True,-0.9800000000000004,0.17999999999999972
EP,1988,DANIEL,1988072206,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072206.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072206_sst_z_u_v.nc,True,train,4,2,True,True,-0.9550000000000001,0.16800000000000015
EP,1988,DANIEL,1988072212,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072212.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072212_sst_z_u_v.nc,True,train,4,3,True,True,-0.8800000000000008,0.2799999999999998
EP,1988,DANIEL,1988072218,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072218.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072218_sst_z_u_v.nc,True,train,5,0,True,True,-0.7889999999999997,0.4219999999999997
EP,1988,DANIEL,1988072300,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072300.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072300_sst_z_u_v.nc,True,train,5,0,True,True,-0.7599999999999998,0.5600000000000005
EP,1988,DANIEL,1988072306,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072306.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072306_sst_z_u_v.nc,True,train,5,0,True,True,-0.7070000000000007,0.5949999999999998
EP,1988,DANIEL,1988072312,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072312.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072312_sst_z_u_v.nc,True,train,5,1,True,True,-0.7199999999999989,0.54
EP,1988,DANIEL,1988072318,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072318.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072318_sst_z_u_v.nc,True,train,5,1,True,True,-0.770999999999999,0.4950000000000001
EP,1988,DANIEL,1988072400,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072400.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072400_sst_z_u_v.nc,True,train,5,2,True,True,-0.7799999999999994,0.41999999999999993
EP,1988,DANIEL,1988072406,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072406.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072406_sst_z_u_v.nc,True,train,5,2,True,True,-0.7859999999999996,0.399
EP,1988,DANIEL,1988072412,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072412.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072412_sst_z_u_v.nc,True,train,5,2,True,True,-0.8000000000000007,0.3799999999999999
EP,1988,DANIEL,1988072418,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072418.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072418_sst_z_u_v.nc,True,train,5,2,True,True,-0.7889999999999997,0.34299999999999997
EP,1988,DANIEL,1988072500,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072500.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072500_sst_z_u_v.nc,True,train,5,2,True,True,-0.6600000000000001,0.2999999999999998
EP,1988,DANIEL,1988072506,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072506.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072506_sst_z_u_v.nc,True,train,5,2,True,True,-0.5190000000000001,0.20199999999999996
EP,1988,DANIEL,1988072512,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072512.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072512_sst_z_u_v.nc,True,train,4,2,True,True,-0.35999999999999943,0.10000000000000053
EP,1988,DANIEL,1988072518,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072518.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072518_sst_z_u_v.nc,True,train,4,2,True,True,-0.18900000000000006,-0.001000000000000334
EP,1988,DANIEL,1988072600,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072600.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072600_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,DANIEL,1988072606,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072606.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072606_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,DANIEL,1988072612,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072612.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072612_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,DANIEL,1988072618,EP1988BSTDANIEL.txt,Env-Data/EP/1988/DANIEL/1988072618.npy,Data3D/EP/1988/DANIEL/TCND_DANIEL_1988072618_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,EMILIA,1988072718,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072718.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072718_sst_z_u_v.nc,True,train,5,0,False,False,-0.4369999999999994,0.1990000000000003
EP,1988,EMILIA,1988072800,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072800.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072800_sst_z_u_v.nc,True,train,4,3,False,False,-0.4599999999999991,0.16000000000000014
EP,1988,EMILIA,1988072806,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072806.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072806_sst_z_u_v.nc,True,train,4,3,True,False,-0.5359999999999996,0.10199999999999987
EP,1988,EMILIA,1988072812,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072812.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072812_sst_z_u_v.nc,True,train,4,0,True,False,-0.6000000000000014,0.06000000000000005
EP,1988,EMILIA,1988072818,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072818.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072818_sst_z_u_v.nc,True,train,4,0,True,True,-0.645999999999999,0.03799999999999981
EP,1988,EMILIA,1988072900,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072900.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072900_sst_z_u_v.nc,True,train,4,0,True,True,-0.7000000000000011,0.020000000000000018
EP,1988,EMILIA,1988072906,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072906.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072906_sst_z_u_v.nc,True,train,4,0,True,True,-0.6829999999999998,0.02200000000000024
EP,1988,EMILIA,1988072912,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072912.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072912_sst_z_u_v.nc,True,train,4,0,True,True,-0.6600000000000001,0.06000000000000005
EP,1988,EMILIA,1988072918,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988072918.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988072918_sst_z_u_v.nc,True,train,4,0,True,True,-0.6540000000000017,0.1030000000000002
EP,1988,EMILIA,1988073000,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073000.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073000_sst_z_u_v.nc,True,train,4,1,True,True,-0.6199999999999992,0.16000000000000014
EP,1988,EMILIA,1988073006,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073006.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073006_sst_z_u_v.nc,True,train,4,1,True,True,-0.6379999999999999,0.19399999999999995
EP,1988,EMILIA,1988073012,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073012.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073012_sst_z_u_v.nc,True,train,4,2,True,True,-0.6599999999999984,0.16000000000000014
EP,1988,EMILIA,1988073018,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073018.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073018_sst_z_u_v.nc,True,train,4,2,True,True,-0.6669999999999998,0.11899999999999977
EP,1988,EMILIA,1988073100,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073100.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073100_sst_z_u_v.nc,True,train,4,2,True,True,-0.7000000000000011,0.05999999999999961
EP,1988,EMILIA,1988073106,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073106.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073106_sst_z_u_v.nc,True,train,4,2,True,True,-0.6639999999999997,0.02400000000000002
EP,1988,EMILIA,1988073112,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073112.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073112_sst_z_u_v.nc,True,train,4,2,True,True,-0.620000000000001,0.0
EP,1988,EMILIA,1988073118,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988073118.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988073118_sst_z_u_v.nc,True,train,4,2,True,True,-0.5719999999999992,-0.08000000000000007
EP,1988,EMILIA,1988080100,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080100.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080100_sst_z_u_v.nc,True,train,4,2,True,True,-0.47999999999999865,-0.17999999999999972
EP,1988,EMILIA,1988080106,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080106.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080106_sst_z_u_v.nc,True,train,3,2,True,True,-0.45700000000000074,-0.3160000000000003
EP,1988,EMILIA,1988080112,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080112.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080112_sst_z_u_v.nc,True,train,3,3,True,True,-0.4399999999999995,-0.4200000000000004
EP,1988,EMILIA,1988080118,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080118.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080118_sst_z_u_v.nc,True,train,3,2,True,True,-0.4239999999999995,-0.49899999999999967
EP,1988,EMILIA,1988080200,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080200.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080200_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,EMILIA,1988080206,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080206.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080206_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,EMILIA,1988080212,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080212.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080212_sst_z_u_v.nc,True,train,-1,-1,True,True,,
EP,1988,EMILIA,1988080218,EP1988BSTEMILIA.txt,Env-Data/EP/1988/EMILIA/1988080218.npy,Data3D/EP/1988/EMILIA/TCND_EMILIA_1988080218_sst_z_u_v.nc,True,train,-1,-1,True,True,,
