basin,year,storm_name,timestamp,data1d_file,env_path,data3d_path,data3d_exists,split,future_direction24,future_inte_change24,has_history12,has_history24,delta_lon_norm,delta_lat_norm
SP,1970,DOLLY,1970021612,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970021612.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970021612_sst_z_u_v.nc,True,val,7,3,True,True,1.136,0.976
SP,1970,DOLLY,1970021700,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970021700.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970021700_sst_z_u_v.nc,True,val,7,3,True,True,0.628,1.3360000000000003
SP,1970,DOLLY,1970021712,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970021712.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970021712_sst_z_u_v.nc,True,val,6,3,True,True,0.3760000000000001,1.3560000000000003
SP,1970,DOLLY,1970021800,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970021800.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970021800_sst_z_u_v.nc,True,val,7,3,True,True,0.5720000000000001,0.8640000000000003
SP,1970,DOLLY,1970021812,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970021812.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970021812_sst_z_u_v.nc,True,val,0,3,True,True,0.9360000000000002,0.33199999999999985
SP,1970,DOLLY,1970021900,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970021900.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970021900_sst_z_u_v.nc,True,val,0,3,True,True,1.016,-0.13200000000000012
SP,1970,DOLLY,1970021912,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970021912.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970021912_sst_z_u_v.nc,True,val,0,3,True,True,1.532,-0.496
SP,1970,DOLLY,1970022000,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022000.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022000_sst_z_u_v.nc,True,val,1,0,True,True,1.74,-0.7840000000000003
SP,1970,DOLLY,1970022012,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022012.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022012_sst_z_u_v.nc,True,val,1,0,True,True,1.9479999999999995,-1.0919999999999996
SP,1970,DOLLY,1970022100,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022100.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022100_sst_z_u_v.nc,True,val,1,1,True,True,2.24,-1.2959999999999998
SP,1970,DOLLY,1970022112,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022112.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022112_sst_z_u_v.nc,True,val,1,1,True,True,2.44,-1.524
SP,1970,DOLLY,1970022200,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022200.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022200_sst_z_u_v.nc,True,val,1,1,True,True,2.7119999999999997,-1.516
SP,1970,DOLLY,1970022212,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022212.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022212_sst_z_u_v.nc,True,val,1,2,True,True,2.998,-1.2690000000000001
SP,1970,DOLLY,1970022300,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022300.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022300_sst_z_u_v.nc,True,val,0,2,True,True,3.3999999999999995,-1.056
SP,1970,DOLLY,1970022312,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022312.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022312_sst_z_u_v.nc,True,val,-1,-1,True,True,,
SP,1970,DOLLY,1970022400,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022400.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022400_sst_z_u_v.nc,True,val,-1,-1,True,True,,
SP,1970,DOLLY,1970022412,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022412.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022412_sst_z_u_v.nc,True,val,-1,-1,True,True,,
SP,1970,DOLLY,1970022500,SP1970BSTDOLLY.txt,Env-Data/SP/1970/DOLLY/1970022500.npy,Data3D/SP/1970/DOLLY/TCND_DOLLY_1970022500_sst_z_u_v.nc,True,val,-1,-1,True,True,,
SP,1971,URSULA,1971120300,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120300.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120300_sst_z_u_v.nc,True,unknown,4,0,False,False,,
SP,1971,URSULA,1971120312,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120312.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120312_sst_z_u_v.nc,True,unknown,3,0,False,False,,
SP,1971,URSULA,1971120400,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120400.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120400_sst_z_u_v.nc,True,unknown,3,0,True,False,,
SP,1971,URSULA,1971120412,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120412.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120412_sst_z_u_v.nc,True,unknown,3,0,True,False,,
SP,1971,URSULA,1971120500,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120500.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120500_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SP,1971,URSULA,1971120512,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120512.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120512_sst_z_u_v.nc,True,unknown,2,1,True,True,,
SP,1971,URSULA,1971120600,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120600.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120600_sst_z_u_v.nc,True,unknown,2,1,True,True,,
SP,1971,URSULA,1971120612,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120612.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120612_sst_z_u_v.nc,True,unknown,1,1,True,True,,
SP,1971,URSULA,1971120700,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120700.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120700_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SP,1971,URSULA,1971120712,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120712.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120712_sst_z_u_v.nc,True,unknown,1,3,True,True,,
SP,1971,URSULA,1971120800,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120800.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120800_sst_z_u_v.nc,True,unknown,1,3,True,True,,
SP,1971,URSULA,1971120812,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120812.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120812_sst_z_u_v.nc,True,unknown,1,3,True,True,,
SP,1971,URSULA,1971120900,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120900.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120900_sst_z_u_v.nc,True,unknown,1,3,True,True,,
SP,1971,URSULA,1971120912,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971120912.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971120912_sst_z_u_v.nc,True,unknown,1,3,True,True,,
SP,1971,URSULA,1971121000,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121000.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121000_sst_z_u_v.nc,True,unknown,1,3,True,True,,
SP,1971,URSULA,1971121012,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121012.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121012_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SP,1971,URSULA,1971121100,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121100.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121100_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SP,1971,URSULA,1971121112,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121112.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121112_sst_z_u_v.nc,True,unknown,3,2,True,True,,
SP,1971,URSULA,1971121200,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121200.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121200_sst_z_u_v.nc,True,unknown,3,2,True,True,,
SP,1971,URSULA,1971121212,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121212.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121212_sst_z_u_v.nc,True,unknown,3,2,True,True,,
SP,1971,URSULA,1971121300,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121300.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121300_sst_z_u_v.nc,True,unknown,3,2,True,True,,
SP,1971,URSULA,1971121312,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121312.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121312_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SP,1971,URSULA,1971121400,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121400.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121400_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SP,1971,URSULA,1971121412,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121412.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121412_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SP,1971,URSULA,1971121500,SP1971BSTURSULA.txt,Env-Data/SP/1971/URSULA/1971121500.npy,Data3D/SP/1971/URSULA/TCND_URSULA_1971121500_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SP,1972,BEBE,1972101900,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972101900.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972101900_sst_z_u_v.nc,True,unknown,3,0,False,False,,
SP,1972,BEBE,1972101912,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972101912.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972101912_sst_z_u_v.nc,True,unknown,3,0,False,False,,
SP,1972,BEBE,1972102000,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102000.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102000_sst_z_u_v.nc,True,unknown,3,1,True,False,,
SP,1972,BEBE,1972102012,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102012.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102012_sst_z_u_v.nc,True,unknown,3,1,True,False,,
SP,1972,BEBE,1972102100,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102100.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102100_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SP,1972,BEBE,1972102112,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102112.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102112_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SP,1972,BEBE,1972102200,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102200.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102200_sst_z_u_v.nc,True,unknown,2,3,True,True,,
SP,1972,BEBE,1972102212,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102212.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102212_sst_z_u_v.nc,True,unknown,2,1,True,True,,
SP,1972,BEBE,1972102300,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102300.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102300_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SP,1972,BEBE,1972102312,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102312.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102312_sst_z_u_v.nc,True,unknown,1,1,True,True,,
SP,1972,BEBE,1972102400,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102400.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102400_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SP,1972,BEBE,1972102412,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102412.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102412_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SP,1972,BEBE,1972102500,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102500.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102500_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SP,1972,BEBE,1972102512,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102512.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102512_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SP,1972,BEBE,1972102600,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102600.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102600_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SP,1972,BEBE,1972102612,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102612.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102612_sst_z_u_v.nc,True,unknown,0,3,True,True,,
SP,1972,BEBE,1972102700,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102700.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102700_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SP,1972,BEBE,1972102712,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102712.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102712_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SP,1972,BEBE,1972102800,SP1972BSTBEBE.txt,Env-Data/SP/1972/BEBE/1972102800.npy,Data3D/SP/1972/BEBE/TCND_BEBE_1972102800_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SP,1972,CARLOTTA,1972011200,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011200.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011200_sst_z_u_v.nc,True,train,1,3,False,False,0.851,-1.412
SP,1972,CARLOTTA,1972011212,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011212.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011212_sst_z_u_v.nc,True,train,2,0,False,False,0.3759999999999999,-1.6099999999999999
SP,1972,CARLOTTA,1972011300,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011300.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011300_sst_z_u_v.nc,True,train,2,0,True,False,-0.15799999999999992,-1.4850000000000003
SP,1972,CARLOTTA,1972011312,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011312.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011312_sst_z_u_v.nc,True,train,2,0,True,False,-0.44799999999999995,-1.1070000000000002
SP,1972,CARLOTTA,1972011400,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011400.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011400_sst_z_u_v.nc,True,train,3,1,True,True,-0.5630000000000002,-0.6949999999999998
SP,1972,CARLOTTA,1972011412,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011412.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011412_sst_z_u_v.nc,True,train,4,1,True,True,-0.573,-0.17300000000000004
SP,1972,CARLOTTA,1972011500,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011500.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011500_sst_z_u_v.nc,True,train,5,2,True,True,-0.23499999999999988,0.29200000000000026
SP,1972,CARLOTTA,1972011512,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011512.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011512_sst_z_u_v.nc,True,train,7,2,True,True,0.3879999999999999,0.5250000000000004
SP,1972,CARLOTTA,1972011600,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011600.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011600_sst_z_u_v.nc,True,train,7,0,True,True,1.101,0.5159999999999996
SP,1972,CARLOTTA,1972011612,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011612.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011612_sst_z_u_v.nc,True,train,0,2,True,True,1.642,0.1339999999999999
SP,1972,CARLOTTA,1972011700,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011700.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011700_sst_z_u_v.nc,True,train,0,1,True,True,1.684,-0.4860000000000002
SP,1972,CARLOTTA,1972011712,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011712.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011712_sst_z_u_v.nc,True,train,1,0,True,True,1.2750000000000001,-0.8970000000000002
SP,1972,CARLOTTA,1972011800,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011800.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011800_sst_z_u_v.nc,True,train,1,2,True,True,0.8150000000000002,-1.0710000000000002
SP,1972,CARLOTTA,1972011812,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011812.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011812_sst_z_u_v.nc,True,train,1,0,True,True,0.5950000000000002,-1.0929999999999995
SP,1972,CARLOTTA,1972011900,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011900.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011900_sst_z_u_v.nc,True,train,1,1,True,True,0.48,-1.0169999999999995
SP,1972,CARLOTTA,1972011912,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972011912.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972011912_sst_z_u_v.nc,True,train,2,1,True,True,0.4630000000000001,-1.1179999999999994
SP,1972,CARLOTTA,1972012000,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012000.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012000_sst_z_u_v.nc,True,train,1,1,True,True,0.683,-1.3759999999999994
SP,1972,CARLOTTA,1972012012,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012012.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012012_sst_z_u_v.nc,True,train,1,2,True,True,0.961,-1.4960000000000004
SP,1972,CARLOTTA,1972012100,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012100.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012100_sst_z_u_v.nc,True,train,1,2,True,True,1.3499999999999999,-1.495
SP,1972,CARLOTTA,1972012112,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012112.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012112_sst_z_u_v.nc,True,train,1,3,True,True,1.817,-1.1560000000000006
SP,1972,CARLOTTA,1972012200,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012200.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012200_sst_z_u_v.nc,True,train,0,3,True,True,2.0,-0.6400000000000006
SP,1972,CARLOTTA,1972012212,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012212.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012212_sst_z_u_v.nc,True,train,0,3,True,True,2.2,-0.33999999999999986
SP,1972,CARLOTTA,1972012300,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012300.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012300_sst_z_u_v.nc,True,train,0,3,True,True,2.3000000000000003,-0.20000000000000018
SP,1972,CARLOTTA,1972012312,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012312.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012312_sst_z_u_v.nc,True,train,0,2,True,True,2.72,-0.54
SP,1972,CARLOTTA,1972012400,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012400.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012400_sst_z_u_v.nc,True,train,0,2,True,True,3.7,-0.7199999999999998
SP,1972,CARLOTTA,1972012412,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012412.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012412_sst_z_u_v.nc,True,train,-1,-1,True,True,,
SP,1972,CARLOTTA,1972012500,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012500.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012500_sst_z_u_v.nc,True,train,-1,-1,True,True,,
SP,1972,CARLOTTA,1972012512,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012512.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012512_sst_z_u_v.nc,True,train,-1,-1,True,True,,
SP,1972,CARLOTTA,1972012600,SP1972BSTCARLOTTA.txt,Env-Data/SP/1972/CARLOTTA/1972012600.npy,Data3D/SP/1972/CARLOTTA/TCND_CARLOTTA_1972012600_sst_z_u_v.nc,True,train,-1,-1,True,True,,
SP,1972,DIANA,1972120800,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972120800.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972120800_sst_z_u_v.nc,True,unknown,2,0,False,False,,
SP,1972,DIANA,1972120812,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972120812.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972120812_sst_z_u_v.nc,True,unknown,3,0,False,False,,
SP,1972,DIANA,1972120900,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972120900.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972120900_sst_z_u_v.nc,True,unknown,3,0,True,False,,
SP,1972,DIANA,1972120912,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972120912.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972120912_sst_z_u_v.nc,True,unknown,3,0,True,False,,
SP,1972,DIANA,1972121000,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972121000.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972121000_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SP,1972,DIANA,1972121012,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972121012.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972121012_sst_z_u_v.nc,True,unknown,2,0,True,True,,
SP,1972,DIANA,1972121100,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972121100.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972121100_sst_z_u_v.nc,True,unknown,2,0,True,True,,
SP,1972,DIANA,1972121112,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972121112.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972121112_sst_z_u_v.nc,True,unknown,2,1,True,True,,
SP,1972,DIANA,1972121200,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972121200.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972121200_sst_z_u_v.nc,True,unknown,1,1,True,True,,
SP,1972,DIANA,1972121212,SP1972BSTDIANA.txt,Env-Data/SP/1972/DIANA/1972121212.npy,Data3D/SP/1972/DIANA/TCND_DIANA_1972121212_sst_z_u_v.nc,True,unknown,5,2,True,True,,
