basin,year,storm_name,timestamp,data1d_file,env_path,data3d_path,data3d_exists,split,future_direction24,future_inte_change24,has_history12,has_history24,delta_lon_norm,delta_lat_norm
SI,1973,ANNIE,1973120400,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120400.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120400_sst_z_u_v.nc,True,unknown,4,2,True,True,,
SI,1973,ANNIE,1973120406,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120406.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120406_sst_z_u_v.nc,True,unknown,4,2,True,True,,
SI,1973,ANNIE,1973120412,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120412.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120412_sst_z_u_v.nc,True,unknown,4,2,True,True,,
SI,1973,ANNIE,1973120418,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120418.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120418_sst_z_u_v.nc,True,unknown,4,2,True,True,,
SI,1973,ANNIE,1973120500,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120500.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120500_sst_z_u_v.nc,True,unknown,4,2,True,True,,
SI,1973,ANNIE,1973120506,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120506.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120506_sst_z_u_v.nc,True,unknown,4,3,True,True,,
SI,1973,ANNIE,1973120512,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120512.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120512_sst_z_u_v.nc,True,unknown,3,3,True,True,,
SI,1973,ANNIE,1973120518,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120518.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120518_sst_z_u_v.nc,True,unknown,3,3,True,True,,
SI,1973,ANNIE,1973120600,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120600.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120600_sst_z_u_v.nc,True,unknown,3,3,True,True,,
SI,1973,ANNIE,1973120606,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120606.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120606_sst_z_u_v.nc,True,unknown,3,3,True,True,,
SI,1973,ANNIE,1973120612,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120612.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120612_sst_z_u_v.nc,True,unknown,3,2,True,True,,
SI,1973,ANNIE,1973120618,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120618.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120618_sst_z_u_v.nc,True,unknown,3,2,True,True,,
SI,1973,ANNIE,1973120700,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120700.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120700_sst_z_u_v.nc,True,unknown,3,2,True,True,,
SI,1973,ANNIE,1973120706,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120706.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120706_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,ANNIE,1973120712,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120712.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120712_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,ANNIE,1973120718,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120718.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120718_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,ANNIE,1973120800,SI1973BSTANNIE.txt,Env-Data/SI/1973/ANNIE/1973120800.npy,Data3D/SI/1973/ANNIE/TCND_ANNIE_1973120800_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,CECILY,1973121100,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121100.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121100_sst_z_u_v.nc,True,unknown,3,0,False,False,,
SI,1973,CECILY,1973121106,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121106.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121106_sst_z_u_v.nc,True,unknown,3,0,False,False,,
SI,1973,CECILY,1973121112,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121112.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121112_sst_z_u_v.nc,True,unknown,2,3,True,False,,
SI,1973,CECILY,1973121118,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121118.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121118_sst_z_u_v.nc,True,unknown,2,0,True,False,,
SI,1973,CECILY,1973121200,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121200.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121200_sst_z_u_v.nc,True,unknown,2,0,True,True,,
SI,1973,CECILY,1973121206,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121206.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121206_sst_z_u_v.nc,True,unknown,2,0,True,True,,
SI,1973,CECILY,1973121212,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121212.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121212_sst_z_u_v.nc,True,unknown,2,0,True,True,,
SI,1973,CECILY,1973121218,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121218.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121218_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,CECILY,1973121300,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121300.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121300_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,CECILY,1973121306,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121306.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121306_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,CECILY,1973121312,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121312.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121312_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,CECILY,1973121318,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121318.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121318_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,CECILY,1973121400,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121400.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121400_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,CECILY,1973121406,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121406.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121406_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,CECILY,1973121412,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121412.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121412_sst_z_u_v.nc,True,unknown,3,1,True,True,,
SI,1973,CECILY,1973121418,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121418.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121418_sst_z_u_v.nc,True,unknown,2,1,True,True,,
SI,1973,CECILY,1973121500,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121500.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121500_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121506,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121506.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121506_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121512,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121512.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121512_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121518,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121518.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121518_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121600,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121600.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121600_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SI,1973,CECILY,1973121606,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121606.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121606_sst_z_u_v.nc,True,unknown,1,2,True,True,,
SI,1973,CECILY,1973121612,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121612.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121612_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121618,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121618.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121618_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121700,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121700.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121700_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121706,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121706.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121706_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121712,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121712.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121712_sst_z_u_v.nc,True,unknown,2,2,True,True,,
SI,1973,CECILY,1973121718,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121718.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121718_sst_z_u_v.nc,True,unknown,3,3,True,True,,
SI,1973,CECILY,1973121800,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121800.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121800_sst_z_u_v.nc,True,unknown,3,3,True,True,,
SI,1973,CECILY,1973121806,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121806.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121806_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,CECILY,1973121812,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121812.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121812_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,CECILY,1973121818,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121818.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121818_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,CECILY,1973121900,SI1973BSTCECILY.txt,Env-Data/SI/1973/CECILY/1973121900.npy,Data3D/SI/1973/CECILY/TCND_CECILY_1973121900_sst_z_u_v.nc,True,unknown,-1,-1,True,True,,
SI,1973,DALIDA-DEIDRE-DELID,1973122000,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122000.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122000_sst_z_u_v.nc,True,unknown,3,3,False,False,,
SI,1973,DALIDA-DEIDRE-DELID,1973122006,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122006.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122006_sst_z_u_v.nc,True,unknown,3,0,False,False,,
SI,1973,DALIDA-DEIDRE-DELID,1973122012,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122012.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122012_sst_z_u_v.nc,True,unknown,3,0,True,False,,
SI,1973,DALIDA-DEIDRE-DELID,1973122018,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122018.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122018_sst_z_u_v.nc,True,unknown,3,0,True,False,,
SI,1973,DALIDA-DEIDRE-DELID,1973122100,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122100.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122100_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,DALIDA-DEIDRE-DELID,1973122106,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122106.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122106_sst_z_u_v.nc,True,unknown,3,0,True,True,,
SI,1973,DALIDA-DEIDRE-DELID,1973122112,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122112.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122112_sst_z_u_v.nc,True,unknown,4,0,True,True,,
SI,1973,DALIDA-DEIDRE-DELID,1973122118,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122118.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122118_sst_z_u_v.nc,True,unknown,4,0,True,True,,
SI,1973,DALIDA-DEIDRE-DELID,1973122200,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122200.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122200_sst_z_u_v.nc,True,unknown,4,0,True,True,,
SI,1973,DALIDA-DEIDRE-DELID,1973122206,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122206.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122206_sst_z_u_v.nc,True,unknown,4,0,True,True,,
SI,1973,DALIDA-DEIDRE-DELID,1973122212,SI1973BSTDALIDA-DEIDRE-DELID.txt,Env-Data/SI/1973/DALIDA-DEIDRE-DELID/1973122212.npy,Data3D/SI/1973/DALIDA-DEIDRE-DELID/TCND_DALIDA-DEIDRE-DELID_1973122212_sst_z_u_v.nc,True,unknown,4,0,True,True,,
